HIP,dist (pc),Type,nexozodis (zodis),Visit #,Visit dt (years),Exp Time (days),Spec char time (days),exoEarth candidate yield,Hot Rocky yield, Warm Rocky yield, Cold Rocky yield, Hot SuperEarth yield, Warm SuperEarth yield, Cold SuperEarth yield, Hot Sub-Neptune yield, Warm Sub-Neptune yield, Cold Sub-Neptune yield,Hot Neptune yield, Warm Neptune yield, Cold Neptune yield, Hot Jupiter yield, Warm Jupiter yield, Cold Jupiter yield
105858,      9.27192,F6V,      143.554,4,      2.65315,     0.384398,    0.0405427,   0.00712772,    0.0203709,   0.00576864,  0.000516020,    0.0145806,   0.00506643,    0.0234732,    0.0132691,   0.00384527,    0.0316534,   0.00323780,   0.00108544,    0.0146382,   0.00262667,  0.000913239,    0.0160984
105858,      9.27192,F6V,      143.554,5,      3.03217,     0.516696,    0.0956537,   0.00975208,    0.0178428,    0.0128165,   0.00299544,   0.00691033,   0.00257663,    0.0154396,    0.0111831,   0.00132788,    0.0188692,   0.00260096,  0.000278807,   0.00926903,   0.00180532,  0.000152708,   0.00909823
76829,      17.3923,F5IV-V,      5.60329,6,      4.92090,     0.277145,    0.0464107,   0.00513510,   0.00803711,   0.00613997,      0.00000,   0.00394282,   0.00120482,    0.0146448,   0.00400086,  7.56292e-05,    0.0288787,   0.00158177,  1.43542e-05,    0.0142959,   0.00194851,      0.00000,    0.0112007
113296,      6.86763,M2:,      2.51759,5,     0.339627,     0.183993,    0.0182033,   0.00340474,   0.00283851,   0.00154958,  0.000195552,   0.00384240,   0.00168274,   0.00999714,   0.00395357,   0.00159682,    0.0195598,  0.000836153,  0.000306797,    0.0103681,  0.000706415,  0.000141156,   0.00935262
3093,      11.1372,K0V,      4.45846,5,      1.36007,     0.167168,   0.00362347,   0.00308020,   0.00689385,   0.00485895,  0.000776501,   0.00449494,   0.00125247,    0.0127857,   0.00482020,  5.77555e-05,    0.0125399,   0.00148508,  2.71134e-05,   0.00644815,   0.00187310,  4.21059e-06,   0.00586049
96895,      21.1519,G2V,      7.85924,5,      2.16504,     0.717515,     0.309671,    0.0131467,   0.00740681,    0.0130924,  3.66547e-05,   0.00942702,   0.00463252,    0.0131721,   0.00919587,  0.000204671,   0.00677178,   0.00236971,  0.000701346,   0.00360201,   0.00314055,  0.000475314,   0.00302465
64797,      10.9851,K2V,    0.0359144,5,     0.756118,     0.130710,   0.00102081,   0.00239207,   0.00229417,   0.00374032,  0.000650460,   0.00234359,  0.000996745,   0.00469936,   0.00399686,  0.000522188,   0.00666714,   0.00187889,  0.000188643,   0.00362887,   0.00265548,  0.000109067,   0.00368653
98767,      16.0143,G6IV+...,      7.04402,6,      3.45867,     0.657076,     0.125436,    0.0120173,    0.0130838,    0.0217817,   0.00367853,   0.00343887,   0.00110315,    0.0202284,   0.00677105,  0.000197601,    0.0273368,   0.00185164,  9.67641e-06,    0.0139008,   0.00172005,  3.20325e-06,    0.0110397
117473,      5.90463,M2V,      4.92930,6,     0.204254,     0.253687,    0.0767553,   0.00462400,   0.00189474,   0.00938749,   0.00430307,   0.00273647,   0.00104940,    0.0134599,   0.00290007,  0.000233214,   0.00841798,   0.00184662,  2.36075e-05,   0.00507424,   0.00145003,      0.00000,   0.00424735
57757,      11.1203,F8V,      150.332,5,      4.53836,     0.474925,    0.0930229,   0.00865106,    0.0106091,   0.00589234,      0.00000,   0.00483115,   0.00722708,    0.0118826,   0.00623174,  0.000573536,    0.0336858,   0.00143091,  5.61395e-05,    0.0151656,   0.00103948,  5.04954e-05,    0.0141353
100511,      25.9846,F8V,      2.78461,5,      3.11895,     0.803971,     0.328870,    0.0146420,   0.00445105,    0.0149980,  3.68155e-05,   0.00618773,   0.00701234,    0.0220016,   0.00514746,  0.000853915,    0.0228129,   0.00189659,  0.000712670,    0.0123223,   0.00345105,  0.000383783,    0.0101330
91772,      3.52283,K5,      150.968,6,     0.122394,     0.332346,    0.0168499,   0.00605207,  0.000596300,   0.00622212,   0.00256611,   0.00196368,   0.00179747,    0.0185026,   0.00420796,  9.28422e-05,    0.0125737,  0.000937387,  9.57663e-05,   0.00897262,  0.000239392,  1.48224e-05,   0.00669084
102040,      20.8986,G5V,     0.210873,6,      2.49263,     0.558655,     0.125514,    0.0101604,   0.00191170,    0.0190438,   0.00475597,   0.00296964,  0.000343726,    0.0426869,   0.00530123,  0.000806184,    0.0386462,   0.00134532,   0.00138736,    0.0191181,   0.00261691,   0.00122444,    0.0151826
57507,      17.7407,G5V,      13.3903,6,      2.50564,     0.448134,     0.129383,   0.00813314,  0.000482666,   0.00782126,  7.83736e-05,   0.00271068,   0.00235708,    0.0268401,   0.00253044,   0.00135889,    0.0474145,   0.00141063,  0.000337116,    0.0241563,   0.00262347,  6.08280e-05,    0.0170604
19335,      21.3150,F7V,     0.216471,5,      3.02269,     0.531010,    0.0769630,   0.00962849,    0.0160512,    0.0156354,  0.000946913,   0.00358218,   0.00412596,    0.0218045,   0.00510639,  0.000410742,    0.0175656,   0.00200079,  1.75440e-05,   0.00800033,   0.00239463,      0.00000,   0.00784555
41211,      26.8130,F3V,      1.42032,5,      3.44896,     0.689731,     0.201706,    0.0124994,    0.0126247,    0.0123700,      0.00000,   0.00472818,   0.00693515,    0.0178815,   0.00610968,  0.000221591,    0.0312491,   0.00231908,      0.00000,    0.0161024,   0.00262692,      0.00000,    0.0155476
112447,      16.0258,F7V,      10.5719,6,      5.74944,     0.244083,    0.0220797,   0.00439187,   0.00818447,   0.00323229,      0.00000,   0.00504300,   0.00191397,    0.0117884,   0.00596696,      0.00000,    0.0333258,   0.00148332,      0.00000,    0.0154017,   0.00145351,      0.00000,    0.0110333
86614,      22.8363,F5IV-V,      4.21886,6,      6.20575,     0.254588,    0.0357071,   0.00457851,   0.00369207,   0.00132537,      0.00000,   0.00416834,   0.00349831,   0.00955894,   0.00171285,  3.13747e-05,    0.0300339,   0.00100040,  1.98390e-05,    0.0141980,   0.00164055,  1.99782e-06,    0.0111578
48331,      11.2847,K5V,      2.41223,5,     0.507869,     0.171504,    0.0172999,   0.00307942,   0.00390429,   0.00107956,  0.000170131,   0.00711353,   0.00125889,   0.00263332,   0.00556608,   0.00198355,   0.00714159,   0.00114597,  0.000518465,   0.00350554,  0.000795090,  0.000273853,   0.00380946
19233,      23.5493,G3V,      2.70510,5,      1.54077,     0.273073,    0.0496461,   0.00489927,  8.58179e-05,  0.000850290,  1.68805e-05,   0.00243290,   0.00518676,   0.00395835,   0.00433623,   0.00179117,   0.00548581,  0.000986323,   0.00109096,   0.00278924,   0.00228057,  0.000545308,   0.00236593
19233,      23.5493,G3V,      2.70510,6,      1.81267,     0.520024,     0.206780,    0.0146641,   0.00256000,    0.0116893,  1.68805e-05,   0.00453433,   0.00907110,    0.0201479,   0.00218256,   0.00119408,    0.0143381,   0.00129178,  0.000151891,   0.00777225,   0.00253735,  6.78267e-06,   0.00686675
113020,      4.67581,M5,      2.54274,6,     0.134679,     0.227360,    0.0134341,   0.00407804,  1.52315e-05,   0.00201999,  0.000409793,  0.000380506,   0.00249144,   0.00980284,  0.000294241,   0.00114108,    0.0107879,  0.000577152,  0.000210014,   0.00663655,  0.000679377,  3.47932e-05,   0.00439898
93966,      21.3505,G5V,      4.04139,6,      3.38910,     0.517560,    0.0949320,   0.00922319,   0.00413927,   0.00996263,  2.64862e-05,   0.00440778,   0.00298652,    0.0133904,   0.00471933,  0.000187110,    0.0224774,   0.00153828,  0.000132377,    0.0106776,   0.00202096,  3.36847e-05,   0.00847508
64792,      17.5381,G0Vs,     0.638581,6,      3.63577,     0.263023,    0.0267719,   0.00468721,   0.00265614,   0.00739893,  0.000629983,   0.00557617,  0.000813029,   0.00869512,   0.00310767,   0.00274638,    0.0100319,   0.00153196,  0.000656853,   0.00525789,   0.00243971,  0.000219507,   0.00414785
42438,      14.4508,G1.5Vb,      2.20382,5,      1.96558,     0.226047,   0.00984709,   0.00401732,   0.00872411,   0.00689904,  0.000888736,   0.00424884,   0.00149991,    0.0177693,   0.00446219,  4.16235e-05,    0.0141084,   0.00157235,  6.37963e-06,   0.00678497,   0.00189144,      0.00000,   0.00639392
34069,      17.0533,K0V,     0.543836,5,     0.851963,     0.163127,    0.0218955,   0.00289274,   0.00304106,  0.000746191,  8.08855e-05,   0.00492028,   0.00131871,   0.00307498,   0.00439527,  0.000107436,   0.00858420,  0.000688106,  0.000413868,   0.00457354,  0.000567625,  0.000132905,   0.00480835
63721,      4.61638,F3V,      4.33235,6,    0.0605731,     0.164877,    0.0146811,   0.00292109,   0.00917765,    0.0102153,    0.0432441,   0.00385524,  1.11421e-05,    0.0184458,   0.00309234,      0.00000,    0.0134559,  0.000694893,      0.00000,    0.0108309,  0.000677554,      0.00000,    0.0121631
38908,      16.1993,G2V...,      2.20824,5,      2.28445,     0.269005,    0.0166586,   0.00475139,   0.00896074,   0.00694905,  0.000677107,   0.00454427,   0.00166516,    0.0159496,   0.00474952,  5.30735e-05,    0.0146837,   0.00165798,  1.51516e-05,   0.00662007,   0.00205519,      0.00000,   0.00643649
99461,      6.01586,K2V,      264.849,5,     0.819692,     0.262843,   0.00884241,   0.00464207,    0.0101112,   0.00835682,   0.00210051,   0.00604918,   0.00302445,    0.0175579,   0.00862783,  2.49002e-05,    0.0182168,   0.00183670,      0.00000,   0.00809891,   0.00105213,      0.00000,   0.00850439
113296,      6.86763,M2:,      2.51759,6,     0.421138,     0.333169,    0.0238976,   0.00587183,   0.00875037,   0.00946766,   0.00389416,   0.00356672,  0.000816293,    0.0273489,   0.00288883,   0.00125455,    0.0232901,   0.00138768,  0.000315923,    0.0118372,  0.000712730,  0.000157720,   0.00942715
42172,      26.2801,F8V,      1.16516,6,      4.71491,     0.640379,     0.298058,    0.0112583,   0.00623543,   0.00821990,  3.44844e-05,   0.00332107,   0.00667709,   0.00916081,   0.00293788,  0.000850099,    0.0150989,   0.00150200,  9.12482e-05,   0.00758720,   0.00221027,  4.84839e-05,   0.00546534
7978,      17.3444,F8V,      1.08430,5,      3.46048,     0.500922,    0.0706030,   0.00877420,    0.0188262,    0.0214543,   0.00232981,   0.00717394,  0.000871707,    0.0343321,   0.00861707,  6.92262e-06,    0.0425610,   0.00285774,  1.06056e-05,    0.0192139,   0.00274236,      0.00000,    0.0139125
86162,      4.54999,M3.5Vvar,      2.14840,5,     0.125675,     0.165469,    0.0131051,   0.00289672,   0.00373122,    0.0102183,    0.0108002,   0.00456381,  0.000364713,    0.0223204,   0.00446587,   0.00126682,    0.0163952,   0.00139668,  0.000313236,    0.0100580,  0.000918769,  8.32845e-05,   0.00940447
12777,      11.1488,F7V,      2.17284,6,      3.92577,     0.155178,   0.00613078,   0.00270383,    0.0132198,   0.00717775,  0.000691456,   0.00396207,  0.000125932,    0.0189731,   0.00552925,      0.00000,    0.0286278,   0.00164835,      0.00000,    0.0128303,   0.00130549,      0.00000,   0.00967579
12114,      7.23545,K3V,     0.258520,5,     0.871451,    0.0981601,  0.000297913,   0.00170876,   0.00533161,   0.00371678,   0.00207338,   0.00310446,  0.000663196,    0.0120660,   0.00485010,  6.92262e-06,    0.0119261,   0.00149502,  2.39236e-05,   0.00581820,   0.00151519,  4.21059e-06,   0.00560990
80459,      6.47371,M2,     0.483627,6,     0.184235,     0.362839,    0.0863413,   0.00631357,  9.65386e-06,   0.00523029,   0.00160790,  0.000358717,   0.00220294,   0.00950420,  0.000468534,   0.00124674,   0.00817604,  0.000650817,   0.00127030,   0.00478991,   0.00128477,  0.000840410,   0.00361066
69671,      20.7188,F9V,     0.720457,6,      2.54540,     0.394249,    0.0676217,   0.00683634,   0.00176465,   0.00672987,  0.000504967,   0.00186365,  0.000950123,    0.0119726,   0.00229696,  0.000344362,   0.00998237,   0.00125207,  0.000102154,   0.00570284,   0.00211237,  2.77387e-05,   0.00415329
12444,      21.9251,F6V,      1.71305,5,      3.02936,     0.519674,    0.0970930,   0.00900787,    0.0119172,    0.0111537,  0.000269685,   0.00560295,   0.00384964,    0.0221764,   0.00738164,  0.000326959,    0.0231743,   0.00257936,  1.59491e-05,    0.0108548,   0.00309812,      0.00000,   0.00957798
950,      21.6480,F3/F5V,      2.72662,5,      4.59655,     0.503032,    0.0835015,   0.00864570,    0.0147630,   0.00831361,  2.81341e-07,   0.00772382,   0.00309233,    0.0155871,   0.00813471,  0.000812465,    0.0341795,   0.00179797,  8.22455e-05,    0.0151873,   0.00190556,  5.26323e-06,    0.0119397
48113,      18.9038,G2V,      4.84293,6,      4.98763,     0.359774,    0.0427844,   0.00615478,   0.00235130,   0.00631284,  3.21533e-07,   0.00455623,   0.00159119,    0.0153403,   0.00236398,   0.00145725,    0.0295090,   0.00146378,  0.000241564,    0.0145716,   0.00231625,  4.01081e-05,    0.0107723
7978,      17.3444,F8V,      1.08430,6,      4.44919,     0.453592,    0.0626176,   0.00771581,    0.0101790,    0.0153147,   0.00165961,   0.00390005,  0.000632903,    0.0170537,   0.00620770,  5.28078e-05,    0.0276972,   0.00183645,      0.00000,    0.0156400,   0.00172383,      0.00000,    0.0100953
113357,      15.4682,G5V,      18.7782,5,      2.10976,     0.721093,     0.212955,    0.0122595,    0.0232350,    0.0179181,   0.00225445,   0.00637651,   0.00300630,    0.0202632,    0.0108875,  0.000212294,    0.0221128,   0.00231210,  3.98727e-06,    0.0102204,   0.00224303,      0.00000,    0.0106596
86400,      10.0868,K3V,      1.14254,5,     0.682131,     0.180010,   0.00234545,   0.00305415,   0.00507541,    0.0109725,    0.0103472,   0.00445825,  0.000218746,    0.0222254,   0.00613897,   0.00137156,    0.0160730,   0.00206484,  0.000544903,   0.00965259,   0.00241497,  0.000386257,    0.0101307
114924,      20.5503,F7V,      6.11290,6,      4.11604,     0.920465,     0.362130,    0.0155616,    0.0252279,    0.0249116,   0.00125446,   0.00954972,   0.00361038,    0.0165043,   0.00683944,   0.00278757,    0.0110125,   0.00176191,  0.000755699,   0.00571799,   0.00188868,  0.000603121,   0.00549753
80824,      4.30646,M4,      2.97304,6,     0.123747,     0.206415,    0.0112057,   0.00348590,  5.16145e-05,   0.00307897,  0.000397635,   0.00163730,   0.00162468,   0.00424350,   0.00112805,   0.00296696,   0.00545219,  0.000581724,  0.000560167,   0.00335495,  0.000632605,  6.45866e-05,   0.00235105
107975,      27.1276,F6IVwvar,      1.03356,5,      3.49881,     0.619098,     0.131015,    0.0104312,    0.0126503,   0.00739049,      0.00000,   0.00565622,   0.00694533,   0.00925350,   0.00453962,  0.000646112,    0.0158415,   0.00169854,  1.11644e-05,   0.00768741,   0.00212474,      0.00000,   0.00741349
7981,      7.60512,K1V,      2.86923,5,      1.44290,     0.126013,  0.000778046,   0.00211960,   0.00961070,   0.00560847,   0.00617439,   0.00514769,   0.00109410,    0.0194045,   0.00700419,  3.78354e-05,    0.0253569,   0.00177382,  2.64022e-05,    0.0112843,   0.00128171,  5.32646e-06,   0.00951921
62951,      7.52842,A2,      2.67828,6,     0.113029,     0.303060,    0.0762339,   0.00507707,   0.00578797,   0.00640629,   0.00820913,   0.00446748,  0.000107694,   0.00755647,   0.00125871,      0.00000,   0.00566304,  0.000275532,      0.00000,   0.00413285,  0.000223494,      0.00000,   0.00315544
40035,      22.6447,F7V,      1.64497,5,      2.67570,     0.649547,    0.0976833,    0.0108504,    0.0140049,    0.0175260,  0.000555568,   0.00639909,   0.00421496,    0.0182264,   0.00959664,  2.30754e-05,    0.0195768,   0.00235855,      0.00000,    0.0108439,   0.00264328,      0.00000,    0.0109810
32480,      16.6481,G0V,      1.04319,6,      2.54137,     0.278378,    0.0178560,   0.00464897,   0.00118691,    0.0100411,   0.00176134,   0.00171328,  0.000852415,    0.0119611,   0.00217890,  0.000185453,    0.0107466,   0.00117299,  0.000195807,   0.00611562,   0.00192991,  8.42876e-05,   0.00574421
41926,      12.1818,K0V,      5.84417,6,      1.07135,     0.183943,   0.00812589,   0.00306443,   0.00195711,   0.00350602,  0.000860180,   0.00202253,  0.000868659,   0.00808627,   0.00343849,  0.000510163,   0.00785257,   0.00192413,  0.000117894,   0.00474057,   0.00241497,  3.15099e-05,   0.00370210
107649,      15.5608,G2V,      4.66127,5,      2.21370,     0.389416,    0.0399703,   0.00646522,    0.0119829,    0.0124021,   0.00253930,   0.00444695,   0.00153334,    0.0206930,   0.00575945,  3.69207e-05,    0.0153331,   0.00207364,  6.37963e-06,   0.00748772,   0.00226461,      0.00000,   0.00695843
42808,      11.1860,K2V,      2.48635,6,     0.840704,     0.120320,   0.00191112,   0.00199756,  0.000127173,   0.00153215,  0.000174974,  0.000635262,  0.000353178,   0.00326924,  0.000900680,  6.59694e-05,   0.00883466,  0.000756549,  8.59047e-05,   0.00519013,   0.00124847,  3.46962e-05,   0.00474879
114430,      27.6472,F5IV,      1.87735,5,      4.24939,     0.636364,     0.207121,    0.0105390,   0.00647440,   0.00802691,  3.21131e-05,   0.00570701,   0.00452271,    0.0159714,   0.00467690,   0.00101721,    0.0328185,   0.00179928,  9.90471e-05,    0.0162964,   0.00289327,  1.89666e-05,    0.0120423
40843,      18.2269,F6V,      2.66278,6,      3.85601,     0.312909,    0.0363131,   0.00516966,   0.00275811,   0.00679241,  0.000213779,   0.00575725,  0.000928717,   0.00794277,   0.00383690,   0.00256101,    0.0101496,   0.00164242,  0.000582405,   0.00529523,   0.00247161,  0.000178836,   0.00428322
44897,      19.0405,F9V,      3.22684,6,      2.62644,     0.526592,    0.0954863,   0.00863119,   0.00616569,    0.0107814,   0.00121539,   0.00337950,   0.00120365,    0.0315790,   0.00476920,      0.00000,    0.0338416,   0.00182787,      0.00000,    0.0174887,   0.00228712,      0.00000,    0.0148606
114948,      20.4599,F7V,      3.49589,5,      2.01763,     0.647541,     0.152819,    0.0106103,    0.0149197,    0.0166594,  0.000638202,   0.00324201,   0.00295274,    0.0134566,   0.00492535,  0.000413050,    0.0174999,   0.00175047,  1.77060e-05,    0.0100622,   0.00227375,  8.25047e-06,    0.0101087
82588,      16.7959,G8V,      10.1799,6,      1.97711,     0.502825,     0.119784,   0.00821389,  0.000182212,   0.00864321,  0.000112315,   0.00144165,   0.00141242,    0.0190224,   0.00294512,   0.00150571,    0.0221180,   0.00139777,   0.00123132,    0.0114252,   0.00234979,  0.000988088,   0.00806875
3497,      22.0298,G3V,     0.556068,6,      3.10616,     0.454279,     0.107859,   0.00741615,  0.000220096,   0.00746439,  0.000512201,   0.00111337,  0.000591396,    0.0216279,   0.00135443,   0.00149168,    0.0366652,  0.000774125,  0.000812936,    0.0193279,   0.00215363,  0.000729908,    0.0126803
99031,      23.9396,K0IV,      2.03743,6,      5.95732,     0.449955,    0.0427118,   0.00732449,  0.000728583,   0.00415028,      0.00000,   0.00222267,   0.00493871,    0.0110113,   0.00172382,   0.00102003,    0.0286516,  0.000786014,  0.000327858,    0.0152950,   0.00215278,  9.14886e-05,    0.0105236
68184,      10.0778,K3V,     0.299291,5,     0.703892,     0.147274,   0.00133402,   0.00239419,   0.00448667,   0.00491480,   0.00312035,   0.00355208,  0.000877181,   0.00906442,   0.00703051,  0.000284426,   0.00794152,   0.00270533,  4.56057e-05,   0.00526099,   0.00304701,  2.20392e-05,   0.00501125
75181,      14.6882,G2V,      1.60349,5,      1.98718,     0.197799,   0.00623322,   0.00321122,   0.00663706,   0.00415431,  0.000236970,   0.00399340,   0.00129300,   0.00994725,   0.00393856,  3.69207e-05,    0.0131043,   0.00134569,  7.97454e-06,   0.00623259,   0.00176482,      0.00000,   0.00563808
33277,      17.4695,G0V,      2.37051,5,      2.39084,     0.484855,    0.0570381,   0.00786678,    0.0182291,    0.0147267,   0.00314021,   0.00574136,   0.00291673,    0.0285984,   0.00745631,  0.000770636,    0.0216236,   0.00266723,  0.000106110,    0.0101109,   0.00290948,  2.42109e-05,   0.00942967
78072,      11.1782,F6V,      7.02951,6,      4.34928,     0.183186,   0.00802137,   0.00296614,    0.0191956,   0.00772476,  0.000341407,   0.00497301,  0.000885146,    0.0159297,   0.00741271,  5.59100e-05,    0.0290679,   0.00195188,      0.00000,    0.0121764,   0.00128479,      0.00000,   0.00925672
50384,      22.3317,F8Vw,     0.337671,6,      4.96135,     0.454046,    0.0795810,   0.00732379,   0.00929460,   0.00854049,  0.000177647,   0.00428179,   0.00163888,    0.0173300,   0.00454427,      0.00000,    0.0412520,   0.00173778,  7.20342e-06,    0.0212908,   0.00223841,  2.12110e-06,    0.0126839
89348,      22.8482,F5V,      4.41202,6,      5.08996,     0.379544,    0.0716801,   0.00610832,   0.00257601,   0.00384218,      0.00000,   0.00337405,   0.00391355,   0.00625252,   0.00241754,  0.000884322,    0.0145887,   0.00109810,  0.000202258,   0.00770198,   0.00226103,  5.37988e-05,   0.00609992
97650,      27.4312,F0V,     0.983066,5,      4.18863,     0.572296,     0.130767,   0.00917957,    0.0119870,   0.00470212,      0.00000,   0.00581326,   0.00632586,   0.00832526,   0.00496470,  0.000611963,    0.0194188,   0.00168749,  5.02396e-05,   0.00812676,   0.00201203,      0.00000,   0.00860327
88745,      15.7392,F7V,      5.50406,6,      3.29462,     0.356555,    0.0380655,   0.00569375,   0.00495795,   0.00913715,   0.00136249,   0.00422245,   0.00131287,    0.0101713,   0.00454684,   0.00108024,    0.0107872,   0.00196152,  0.000170347,   0.00563794,   0.00245033,  2.07389e-05,   0.00484100
96441,      18.4393,F4V,      6.71405,6,      5.72274,     0.302064,    0.0819526,   0.00482146,   0.00621791,   0.00353083,      0.00000,   0.00387963,   0.00209604,    0.0125184,   0.00557374,  2.07679e-05,    0.0326908,   0.00183603,      0.00000,    0.0159508,   0.00183464,      0.00000,    0.0115175
18859,      18.7712,F5V,      1.25568,5,      2.09874,     0.574079,    0.0984232,   0.00915647,    0.0184427,    0.0193683,   0.00197674,   0.00555597,   0.00212461,    0.0146327,   0.00771163,  2.30754e-05,    0.0167532,   0.00232865,      0.00000,   0.00887994,   0.00229612,      0.00000,    0.0100372
35136,      16.8671,G0V,      2.75021,5,      2.37342,     0.715238,     0.105388,    0.0113995,    0.0230838,    0.0325593,    0.0112887,   0.00574903,   0.00267852,    0.0289253,   0.00976248,  0.000602268,    0.0186584,   0.00272259,  4.70498e-05,   0.00911481,   0.00242022,  3.15794e-06,   0.00921670
109422,      18.3527,F6V,      10.7347,6,      6.48882,     0.420586,    0.0806760,   0.00667994,   0.00261573,   0.00653704,  3.47255e-05,   0.00470608,   0.00272425,    0.0118980,   0.00333054,   0.00103905,    0.0298841,   0.00150713,  0.000304166,    0.0153250,   0.00205762,  7.97440e-05,   0.00925445
51502,      22.7302,F2V,     0.691860,5,      3.58253,     0.458752,    0.0580551,   0.00719983,    0.0141795,   0.00682821,      0.00000,   0.00537789,   0.00377448,    0.0117100,   0.00554666,  0.000406127,    0.0208838,   0.00158185,  2.31262e-05,   0.00806118,   0.00173110,      0.00000,   0.00852847
61317,      8.61105,G0V,      2.56568,5,      2.43417,     0.135353,   0.00126579,   0.00211757,   0.00863000,   0.00695400,   0.00770129,   0.00482210,  0.000740545,    0.0196016,   0.00792903,  5.30735e-05,    0.0199320,   0.00175813,  4.77586e-05,   0.00944992,   0.00152413,  2.43004e-05,   0.00932914
66765,      15.6935,K1V,      7.21382,5,      1.15609,     0.393727,    0.0862684,   0.00614937,  4.62279e-06,   0.00615191,  0.000163057,  0.000164254,   0.00261938,    0.0304636,  0.000807662,   0.00321133,    0.0278411,   0.00115296,   0.00177934,    0.0176637,   0.00299587,   0.00172728,    0.0134907
66765,      15.6935,K1V,      7.21382,6,      1.42288,     0.393592,    0.0888779,   0.00707296,  4.62279e-06,   0.00466510,  0.000650460,  0.000144804,   0.00245607,    0.0154161,   0.00104858,   0.00121267,    0.0149982,   0.00100857,  0.000975724,   0.00945801,   0.00222378,  0.000727618,   0.00683038
56997,      9.57942,G8Vvar,      1.82375,5,      1.41972,     0.137678,   0.00117885,   0.00213347,   0.00632213,   0.00584637,   0.00378864,   0.00428769,   0.00156800,    0.0147913,   0.00646346,  4.61508e-06,    0.0174784,   0.00150616,      0.00000,   0.00710427,   0.00137989,      0.00000,   0.00709985
33817,      14.6730,K1V,      3.93681,6,      1.11741,     0.349003,    0.0392931,   0.00540608,  0.000719206,   0.00872546,   0.00311288,   0.00281271,  0.000375935,    0.0126222,   0.00324471,   0.00288626,    0.0117434,   0.00112573,   0.00133842,   0.00684749,   0.00221602,  0.000931739,   0.00626234
26394,      18.2798,G3IV,      4.08935,5,      1.88031,     0.569670,    0.0958781,   0.00881652,    0.0139121,    0.0161464,   0.00162360,   0.00350146,   0.00218778,    0.0183156,   0.00829053,  4.38433e-05,    0.0206192,   0.00262368,      0.00000,    0.0117766,   0.00249241,      0.00000,    0.0119977
114430,      27.6472,F5IV,      1.87735,6,      4.66062,     0.794394,     0.282416,    0.0122519,   0.00595250,    0.0124199,  3.55294e-05,   0.00438162,   0.00492845,    0.0100527,   0.00361914,  2.09042e-05,    0.0121760,   0.00149431,  2.39236e-05,   0.00639299,   0.00218854,  5.26323e-06,   0.00497659
49908,      4.86875,K8V,      38.2227,5,     0.516675,     0.133072,  0.000594997,   0.00205211,   0.00684265,   0.00489070,   0.00435805,   0.00343657,  0.000913465,    0.0149297,   0.00837491,  7.38413e-05,    0.0151553,   0.00231312,  1.03669e-05,   0.00757739,   0.00167540,      0.00000,   0.00766654
3583,      14.9939,G5IV,      6.06370,5,      2.01731,     0.363042,    0.0279115,   0.00559665,    0.0141168,   0.00861827,   0.00261744,   0.00642049,   0.00175355,    0.0256354,   0.00798569,  3.96370e-05,    0.0218293,   0.00255909,  1.88308e-06,    0.0105990,   0.00276840,      0.00000,   0.00943598
45038,      20.6074,F7IV-V,     0.834611,6,      5.56444,     0.322854,     0.150906,   0.00495719,   0.00338669,   0.00328009,      0.00000,   0.00227913,   0.00305386,    0.0120180,   0.00203139,  0.000158472,    0.0293368,   0.00139265,  1.04747e-05,    0.0149719,   0.00203392,  2.15271e-06,    0.0113277
99825,      8.79909,K3V,      4.80992,5,      1.25388,     0.151288,   0.00140059,   0.00231435,   0.00747795,   0.00440187,   0.00454380,   0.00436203,  0.000707255,    0.0181424,   0.00806741,  4.38433e-05,    0.0184988,   0.00189686,  2.15520e-05,   0.00886368,   0.00183451,  4.21059e-06,   0.00848408
1599,      8.53476,F9V,      1.25115,5,      2.41818,     0.132535,   0.00102813,   0.00202239,   0.00856282,   0.00790267,   0.00734517,   0.00489725,  0.000751938,    0.0193440,   0.00826972,  6.23036e-05,    0.0197548,   0.00178161,  3.97968e-05,   0.00921605,   0.00159501,  2.22289e-05,   0.00934391
3505,      27.2472,F0V,     0.123055,5,      4.28876,     0.431952,    0.0551359,   0.00658398,    0.0128358,   0.00275158,      0.00000,   0.00609677,   0.00542820,   0.00771110,   0.00507488,  0.000609191,    0.0216209,   0.00165902,  2.87083e-05,   0.00831097,   0.00211334,      0.00000,   0.00860164
79607,      22.6580,F8V,      2.61571,5,      3.57246,     0.411509,     0.203428,   0.00622092,    0.0133554,   0.00267544,      0.00000,   0.00635363,   0.00542177,   0.00823908,   0.00553162,  0.000595346,    0.0220863,   0.00177610,  3.34931e-05,   0.00854536,   0.00203203,      0.00000,   0.00899394
67153,      18.7956,F3V,      25.5474,5,      4.80013,     0.385164,    0.0688582,   0.00581439,   0.00666103,   0.00159476,      0.00000,   0.00771476,   0.00512667,   0.00625806,   0.00630430,  0.000890337,    0.0197194,   0.00207181,  9.17072e-05,   0.00850175,   0.00215194,      0.00000,   0.00864591
59750,      22.3514,F5V,      2.46510,6,      2.65730,     0.413802,    0.0806851,   0.00624220,   0.00233408,   0.00540373,  1.36450e-05,   0.00307381,   0.00194327,    0.0142179,   0.00185438,  0.000244703,    0.0267985,  0.000979588,  0.000105445,    0.0144399,   0.00196139,  5.26323e-06,    0.0122309
