HIP,dist (pc),Type,nexozodis (zodis),Visit #,Visit dt (years),Exp Time (days),Spec char time (days),exoEarth candidate yield,Hot Rocky yield, Warm Rocky yield, Cold Rocky yield, Hot SuperEarth yield, Warm SuperEarth yield, Cold SuperEarth yield, Hot Sub-Neptune yield, Warm Sub-Neptune yield, Cold Sub-Neptune yield,Hot Neptune yield, Warm Neptune yield, Cold Neptune yield, Hot Jupiter yield, Warm Jupiter yield, Cold Jupiter yield
34834,      20.8582,F0IV,      2.12029,3,      2.32934,     0.561995,     0.305146,    0.0140631,    0.0319633,   0.00138130,      0.00000,    0.0345456,    0.0136570,   0.00732825,    0.0162659,   0.00156670,    0.0250770,   0.00188604,  0.000276544,    0.0110965,   0.00132975,  0.000218951,    0.0104377
102485,      14.2448,F5V,     0.148761,4,      3.97905,     0.371357,    0.0658030,   0.00928416,    0.0384495,   0.00867459,      0.00000,    0.0106590,   0.00448669,    0.0167138,   0.00520740,  0.000267474,    0.0283804,  0.000652867,  4.70498e-05,    0.0158290,  0.000346557,  6.10535e-05,    0.0141163
100017,      17.4653,G3V,      2.05908,4,      1.86363,     0.496199,     0.308418,    0.0123626,   0.00755766,   0.00318212,  3.13494e-05,    0.0138260,    0.0131333,    0.0229987,   0.00727202,  0.000937615,    0.0407235,   0.00121858,  8.93148e-05,    0.0214883,   0.00102212,  2.94741e-05,    0.0121331
86162,      4.54999,M3.5Vvar,      2.14840,5,     0.113108,     0.378901,    0.0969894,   0.00932795,   0.00412915,   0.00898904,   0.00525706,   0.00893199,   0.00118204,    0.0166542,   0.00663863,  0.000642910,    0.0134310,  0.000435562,   0.00133381,   0.00688041,  0.000316852,   0.00130528,   0.00442600
111449,      22.9455,F7V,     0.967507,3,      1.77795,     0.513706,     0.375186,    0.0126293,    0.0158557,  0.000223162,      0.00000,    0.0340097,    0.0138947,   0.00714480,    0.0170533,   0.00276630,    0.0280808,   0.00256605,  0.000482986,    0.0114647,   0.00200056,  0.000391325,   0.00766202
114046,      3.28711,M2/M3V,      5.65907,4,     0.243408,     0.161217,  0.000976868,   0.00396036,    0.0128146,   0.00777719,   0.00417936,   0.00852050,   0.00154178,    0.0182643,   0.00553496,  0.000233062,    0.0180722,  0.000951472,  1.91389e-05,    0.0121349,  0.000735632,      0.00000,   0.00802226
71683,      1.32484,G2V,     0.114712,6,      2.90269,     0.282900,    0.0216832,   0.00692718,    0.0115611,   0.00306442,  2.44767e-05,   0.00148067,   0.00790704,   0.00298794,  9.02553e-05,   0.00590762,    0.0119779,      0.00000,   0.00129218,   0.00665599,      0.00000,   0.00135422,   0.00819062
85523,      4.54957,K5,      4.91189,5,     0.160585,     0.566334,     0.143109,    0.0137660,   0.00424500,    0.0105684,   0.00257901,   0.00909998,   0.00402602,    0.0147824,   0.00747613,  0.000496329,    0.0130169,   0.00183108,  1.91389e-05,   0.00768903,   0.00189970,      0.00000,   0.00548558
117473,      5.90463,M2V,      4.92930,4,     0.163403,     0.427066,     0.157943,    0.0103612,  0.000218483,   0.00275217,  0.000606692,   0.00816994,    0.0151730,    0.0219100,   0.00584608,   0.00394803,    0.0225203,  0.000906943,  0.000742726,    0.0108911,   0.00113444,  0.000461059,   0.00520611
103096,      7.04056,M2V,      4.33093,4,     0.231902,     0.369631,    0.0865841,   0.00891183,  0.000503271,  0.000666943,  0.000582496,    0.0104467,   0.00900813,   0.00454404,   0.00874173,   0.00206821,   0.00462024,   0.00170301,  0.000203552,   0.00287029,   0.00188838,  8.21064e-05,   0.00194569
112447,      16.0258,F7V,      10.5719,3,      2.04012,     0.726568,     0.347283,    0.0173851,    0.0411263,   0.00267608,      0.00000,    0.0371952,    0.0172775,   0.00917220,    0.0158557,   0.00119955,    0.0244064,   0.00184093,  0.000220158,    0.0120228,   0.00119813,  0.000169476,    0.0157922
32480,      16.6481,G0V,      1.04319,4,      2.09939,     0.541874,     0.249880,    0.0129571,    0.0215302,   0.00805828,  6.61151e-06,   0.00971442,   0.00938252,    0.0253568,   0.00441793,  0.000197779,    0.0382884,  0.000571616,  2.06907e-06,    0.0201426,  0.000607308,      0.00000,    0.0140932
38908,      16.1993,G2V...,      2.20824,4,      2.98735,     0.643913,     0.380643,    0.0153585,    0.0241783,    0.0118961,  2.32307e-05,    0.0181523,   0.00756477,    0.0370518,   0.00729327,   0.00179946,    0.0458486,   0.00120685,  0.000433918,    0.0233477,   0.00102283,  0.000319644,    0.0154063
18859,      18.7712,F5V,      1.25568,4,      2.33193,     0.530810,     0.342045,    0.0124843,    0.0145846,   0.00474909,  3.95887e-06,    0.0136235,    0.0116589,    0.0208368,   0.00613579,  0.000359916,    0.0423486,  0.000844014,  4.86447e-05,    0.0204714,  0.000908711,  1.05265e-05,    0.0135136
80337,      12.9080,G3/G5V,      6.70379,4,      1.60262,     0.465571,     0.176028,    0.0108937,    0.0106613,   0.00491294,  3.91868e-05,    0.0104441,   0.00686622,    0.0243586,   0.00601372,  0.000363430,    0.0316652,  0.000993390,  7.50756e-05,    0.0181523,  0.000868893,  7.36853e-06,    0.0132307
19335,      21.3150,F7V,     0.216471,4,      2.39296,     0.456489,     0.290190,    0.0106207,    0.0116257,   0.00257211,  1.88900e-06,    0.0116877,    0.0102679,    0.0168532,   0.00550968,  0.000390573,    0.0419382,  0.000659229,  9.92067e-06,    0.0202771,  0.000682014,      0.00000,    0.0125045
12653,      17.3267,G3IV,      2.92922,4,      2.32804,     0.555460,     0.343152,    0.0128892,    0.0130203,   0.00417020,  2.53810e-05,    0.0134067,    0.0118534,    0.0251721,   0.00694298,  0.000536618,    0.0433371,  0.000842131,  7.06181e-05,    0.0223720,  0.000759313,  6.31588e-06,    0.0145300
10138,      10.7870,K0V,      1.88376,3,     0.558493,     0.323903,    0.0429751,   0.00751543,   0.00875906,  0.000211430,  0.000194547,    0.0259730,   0.00544369,   0.00173665,    0.0145089,   0.00298313,   0.00525270,   0.00208309,   0.00119982,   0.00324249,   0.00201077,   0.00115960,   0.00247718
10138,      10.7870,K0V,      1.88376,4,     0.988103,     0.703863,     0.214311,    0.0172235,    0.0281737,   0.00935262,  0.000194547,    0.0128343,    0.0128468,    0.0393972,   0.00562900,  0.000562546,    0.0724680,  0.000945990,  6.69861e-05,    0.0344364,  0.000741762,  7.36853e-06,    0.0252282
17420,      13.9550,K2V,     0.178539,5,     0.755272,     0.350154,     0.201568,   0.00810771,   0.00422162,   0.00639634,  0.000262371,   0.00877076,   0.00750014,    0.0145545,   0.00496010,  8.99941e-05,    0.0203202,  0.000824472,      0.00000,    0.0105440,  0.000723526,      0.00000,   0.00448995
25278,      14.5852,F8VSB,      4.17469,4,      2.13926,     0.540828,     0.281150,    0.0124975,    0.0183663,   0.00705904,  2.48384e-05,    0.0114710,   0.00841093,    0.0254468,   0.00517197,  0.000212104,    0.0346172,  0.000712082,  3.18981e-05,    0.0185633,  0.000822893,      0.00000,    0.0150813
15330,      12.0391,G2V,      4.51998,4,      1.34823,     0.617325,     0.241537,    0.0142339,    0.0300849,    0.0171675,   0.00298838,    0.0111490,   0.00471732,    0.0510417,   0.00607069,  0.000199821,    0.0437104,  0.000880827,  1.51516e-05,    0.0256651,  0.000826786,      0.00000,    0.0209121
48113,      18.9038,G2V,      4.84293,3,      2.28006,     0.736401,     0.440231,    0.0168578,    0.0202953,   0.00180616,  2.27886e-05,    0.0343862,    0.0193070,    0.0246827,    0.0144065,   0.00149144,    0.0580455,   0.00196582,  0.000233310,    0.0244891,   0.00144318,  0.000169764,    0.0198934
107649,      15.5608,G2V,      4.66127,4,      1.87313,     0.597743,     0.360254,    0.0136260,    0.0127756,   0.00555474,  2.60240e-05,    0.0144344,    0.0121622,    0.0313920,   0.00733218,  0.000573836,    0.0450451,  0.000867483,  7.89471e-05,    0.0231868,  0.000792198,  9.47382e-06,    0.0160001
64792,      17.5381,G0Vs,     0.638581,4,      2.66623,     0.654340,     0.338973,    0.0148906,    0.0337545,    0.0119262,  3.18317e-05,    0.0117800,    0.0105330,    0.0371108,   0.00577007,  0.000221191,    0.0496079,  0.000771248,  3.50880e-05,    0.0244139,  0.000768791,  3.15794e-06,    0.0179197
86736,      17.1245,F6/F7V,      2.07662,4,      2.90091,     0.706249,     0.403904,    0.0160652,    0.0294803,    0.0111536,  3.09475e-05,    0.0102291,    0.0115889,    0.0305564,   0.00418868,  0.000168384,    0.0424342,  0.000477073,  1.51516e-05,    0.0209880,  0.000630923,      0.00000,    0.0176221
84478,      5.94994,K5V,      146.757,4,     0.363784,     0.839621,     0.266431,    0.0190347,    0.0239146,    0.0121845,  0.000432924,    0.0207692,    0.0130852,    0.0418972,   0.00698538,  0.000424816,    0.0283774,   0.00102707,  5.26319e-05,    0.0280323,  0.000932419,      0.00000,    0.0141640
2021,      7.45879,G2IV,      1.11589,6,      6.35683,     0.183693,   0.00365536,   0.00415587,   0.00659844,   0.00430925,      0.00000,  0.000627772,   0.00227245,    0.0101323,  0.000721048,  0.000165459,    0.0258265,  5.73108e-05,  1.62125e-06,    0.0176083,  5.94098e-05,      0.00000,    0.0109199
59199,      14.9534,F0IV/V,      1.29485,4,      4.22636,     0.376195,    0.0864814,   0.00848006,    0.0392659,   0.00459089,      0.00000,    0.0150353,   0.00598732,    0.0142833,   0.00650668,  0.000363039,    0.0290994,  0.000715896,  6.70707e-05,    0.0160344,  0.000507513,  7.29076e-05,    0.0143909
25878,      5.70032,M1V,      4.77886,4,     0.256718,     0.264808,    0.0133645,   0.00595679,   0.00338143,   0.00291692,  0.000668145,   0.00864463,   0.00218072,   0.00223494,   0.00748826,  0.000710062,   0.00192183,   0.00151824,  0.000439397,   0.00186478,   0.00139828,  0.000255793,   0.00150696
33277,      17.4695,G0V,      2.37051,4,      1.94809,     0.541064,     0.340275,    0.0121653,    0.0101801,   0.00366673,  2.25073e-05,    0.0150469,    0.0133469,    0.0219342,   0.00680487,  0.000702828,    0.0429285,  0.000974743,  8.75443e-05,    0.0217503,  0.000887518,  1.26318e-05,    0.0137336
3765,      7.43500,K2V,     0.348517,4,     0.808257,     0.189204,   0.00519183,   0.00424586,    0.0177056,   0.00963923,   0.00400147,   0.00869567,   0.00102658,    0.0245749,   0.00574949,  0.000170758,    0.0241597,  0.000838148,  3.82778e-05,    0.0149806,  0.000739241,  2.10529e-06,    0.0109620
85235,      12.7934,K0V,      2.51637,5,     0.911575,     0.485008,     0.244986,    0.0108621,   0.00868657,   0.00876004,  0.000378444,   0.00781778,   0.00276584,    0.0169730,   0.00403153,  9.69167e-05,    0.0151569,   0.00110465,      0.00000,   0.00907953,  0.000707966,      0.00000,   0.00550137
36366,      18.0473,F0V...,      2.18982,3,      3.41835,     0.703508,     0.342570,    0.0157024,    0.0470577,   0.00210314,      0.00000,    0.0280224,    0.0165768,    0.0166586,    0.0109683,  0.000771061,    0.0518542,   0.00141524,  0.000113907,    0.0212934,   0.00102515,  7.81867e-05,    0.0205980
27072,      8.88013,F7V,      4.73721,4,      3.17139,     0.295701,    0.0241480,   0.00658070,    0.0279083,   0.00955257,  0.000588706,   0.00708762,   0.00232632,    0.0266937,   0.00335037,  0.000144135,    0.0349466,  0.000367073,  2.07338e-05,    0.0227186,  0.000299483,  2.85595e-05,    0.0138239
113576,      8.23101,K5/M0V,      10.8382,3,     0.321850,     0.462011,     0.119311,    0.0102589,  0.000187941,  0.000230448,  0.000483726,    0.0205189,    0.0186115,    0.0192596,    0.0168581,    0.0108398,    0.0291214,   0.00332989,   0.00240569,    0.0138936,   0.00328994,   0.00228744,   0.00799079
42808,      11.1860,K2V,      2.48635,5,     0.877257,     0.530536,     0.205464,    0.0117625,    0.0117202,    0.0104798,   0.00198370,   0.00947462,   0.00205631,    0.0147405,   0.00209242,  4.61508e-06,    0.0143038,  0.000455890,  7.97454e-06,   0.00824128,  0.000429390,      0.00000,   0.00618789
40843,      18.2269,F6V,      2.66278,4,      2.44214,     0.705506,     0.441871,    0.0156317,    0.0273120,   0.00777368,  1.56747e-06,    0.0171805,    0.0142198,    0.0250045,   0.00547616,  0.000367728,    0.0394163,  0.000764123,  5.18345e-05,    0.0194651,  0.000822542,  6.31588e-06,    0.0144919
98767,      16.0143,G6IV+...,      7.04402,3,      1.01229,     0.667234,     0.355698,    0.0147649,   0.00904855,   0.00113207,  2.64862e-05,    0.0363690,    0.0149197,    0.0128766,    0.0191073,   0.00326798,    0.0199496,   0.00219630,   0.00121300,   0.00918545,   0.00201568,  0.000898591,   0.00680199
22263,      13.2413,G3V,      1.40864,4,      1.54693,     0.269220,    0.0459945,   0.00594184,   0.00584397,   0.00234322,  4.41303e-05,   0.00764452,   0.00323375,    0.0110586,   0.00613767,  0.000254107,    0.0210661,  0.000947222,  4.86447e-05,    0.0130793,  0.000856491,  4.21059e-06,   0.00776526
49081,      14.9263,G1V,      2.72443,4,      1.56709,     0.612927,     0.232147,    0.0134739,    0.0255134,   0.00857224,  1.90307e-05,    0.0130398,   0.00878036,    0.0211287,   0.00566520,  0.000438142,    0.0217557,   0.00102604,  7.65555e-05,    0.0119733,  0.000756258,  8.42117e-06,   0.00982545
67927,      11.3960,G0IV,      1.37867,5,      6.71704,     0.203168,   0.00554338,   0.00446232,    0.0224543,  0.000688229,      0.00000,   0.00507167,   0.00610132,   0.00492238,  0.000525409,   0.00109520,    0.0248564,  8.05298e-05,  0.000135707,    0.0153456,  3.53630e-05,  1.72006e-05,    0.0161955
15371,      12.0464,G1V,     0.622423,4,      1.65024,     0.220817,    0.0202118,   0.00483994,   0.00906400,   0.00443920,  3.78806e-05,   0.00632121,   0.00135058,   0.00723354,   0.00413668,  0.000175373,    0.0162671,  0.000554090,  1.91389e-05,   0.00979958,  0.000593380,      0.00000,   0.00572340
61174,      17.9613,F2V,      6.70044,3,      2.18250,     0.616142,     0.311794,    0.0134880,    0.0288803,  0.000749645,      0.00000,    0.0352307,    0.0137330,   0.00803591,    0.0158375,   0.00133057,    0.0248355,   0.00184901,  0.000243700,    0.0110824,   0.00126440,  0.000180003,    0.0131007
105090,      3.97094,M1/M2V,      10.7658,4,     0.361582,     0.201472,   0.00208281,   0.00440444,    0.0186809,   0.00883118,   0.00609821,   0.00889647,   0.00161615,    0.0281110,   0.00594385,  0.000216909,    0.0258590,  0.000811196,  3.03032e-05,    0.0194008,  0.000791684,  3.15794e-06,    0.0114702
35136,      16.8671,G0V,      2.75021,4,      1.42405,     0.626395,     0.342925,    0.0136616,    0.0211426,   0.00552792,  1.66192e-05,    0.0178040,    0.0114623,    0.0197798,   0.00644947,  0.000389349,    0.0237722,  0.000968259,  7.01759e-05,    0.0113023,  0.000663740,  1.15791e-05,   0.00802178
22449,      8.04189,F6V,      3.59093,5,      4.64441,     0.257953,    0.0148905,   0.00559460,    0.0175015,   0.00934205,  0.000302281,   0.00338628,   0.00136816,    0.0180706,   0.00143274,  1.38452e-05,    0.0371692,  9.11694e-05,      0.00000,    0.0243716,  9.98835e-05,  4.21059e-06,    0.0128756
24186,      3.93350,M0V,      7.08868,5,     0.151728,     0.310540,    0.0225642,   0.00666447,   0.00483848,   0.00544164,   0.00340415,   0.00658041,   0.00133226,    0.0135777,   0.00510743,  3.23056e-05,    0.0111279,   0.00110460,      0.00000,   0.00625431,   0.00120517,      0.00000,   0.00393230
51502,      22.7302,F2V,     0.691860,4,      2.95948,     0.517096,     0.309163,    0.0110672,    0.0128586,   0.00175244,      0.00000,    0.0123894,    0.0108597,    0.0184045,   0.00502560,  0.000421220,    0.0471670,  0.000602315,  1.02033e-05,    0.0211503,  0.000572522,      0.00000,    0.0137775
86162,      4.54999,M3.5Vvar,      2.14840,6,     0.131959,     0.467161,     0.105137,   0.00998812,   0.00590289,    0.0141927,    0.0148352,   0.00587589,  0.000887878,    0.0319826,   0.00403126,      0.00000,    0.0268865,  0.000705639,  0.000177832,    0.0129590,  0.000591269,  0.000208424,   0.00754379
101997,      14.6768,G8/K0V,      4.59673,4,      1.16444,     0.615027,     0.397062,    0.0131289,    0.0102330,   0.00503960,  0.000124835,    0.0202444,    0.0223365,    0.0453047,   0.00794240,   0.00109361,    0.0724241,   0.00146375,  0.000115284,    0.0305989,   0.00136236,  2.94741e-05,    0.0165860
105858,      9.27192,F6V,      143.554,3,      1.70560,     0.959425,     0.619042,    0.0203811,    0.0476401,   0.00609252,  1.68403e-05,    0.0350059,    0.0215773,    0.0346399,    0.0125135,   0.00100197,    0.0513033,   0.00144219,  0.000273843,    0.0387717,  0.000920747,  0.000150453,    0.0191707
73996,      19.3546,F5V,      1.70915,4,      2.92186,     0.691457,     0.407244,    0.0145497,    0.0242210,   0.00705397,      0.00000,    0.0113369,    0.0121717,    0.0215514,   0.00396035,  0.000235245,    0.0400067,  0.000506761,  3.98727e-06,    0.0190868,  0.000467920,      0.00000,    0.0156964
28103,      14.5080,F1V,      1.32076,5,      6.53182,     0.321221,    0.0446677,   0.00673501,    0.0245342,   0.00378864,      0.00000,   0.00449701,   0.00425501,    0.0111868,   0.00141728,  2.53830e-05,    0.0325707,  0.000103562,      0.00000,    0.0177419,  0.000101365,      0.00000,    0.0151159
57939,      9.17809,G8Vp,      4.53400,5,     0.584946,     0.393418,    0.0973014,   0.00818880,    0.0120305,   0.00930327,   0.00510031,   0.00733837,   0.00125587,    0.0193184,   0.00219200,  4.61508e-06,    0.0147211,  0.000350769,      0.00000,   0.00863405,  0.000255321,      0.00000,   0.00713017
49908,      4.86875,K8V,      38.2227,4,     0.401858,     0.560857,    0.0476077,    0.0116436,    0.0353698,    0.0236958,    0.0189920,    0.0105744,   0.00213408,    0.0435216,   0.00611899,  0.000353130,    0.0278650,  0.000929048,  4.33946e-05,    0.0301956,  0.000795577,  2.82729e-05,    0.0151674
77358,      15.2595,G6IV,    0.0383264,5,      1.81911,     0.571004,     0.308128,    0.0118417,    0.0302229,    0.0146674,  0.000863717,   0.00724449,   0.00180549,    0.0305867,   0.00254489,      0.00000,    0.0295708,  0.000440356,      0.00000,    0.0130269,  0.000414161,      0.00000,   0.00821614
17651,      17.6378,F3/F5V,     0.964476,4,      4.90254,     0.436229,     0.103560,   0.00901259,    0.0327519,   0.00385969,      0.00000,    0.0123843,   0.00656870,    0.0144864,   0.00510982,  0.000531317,    0.0344643,  0.000701208,  8.21377e-05,    0.0168744,  0.000411315,  6.63167e-05,    0.0147806
76074,      5.91690,M0,     0.888023,4,     0.196535,     0.335770,    0.0782692,   0.00686707,  0.000120133,  0.000229095,  0.000534588,   0.00613518,   0.00931639,    0.0146691,   0.00834568,   0.00197316,    0.0215549,   0.00176159,  0.000387510,    0.0110511,   0.00210480,  0.000274561,   0.00590048
76074,      5.91690,M0,     0.888023,5,     0.213625,     0.622260,     0.213905,    0.0160020,   0.00432906,    0.0176052,  0.000534588,    0.0171849,    0.0107613,    0.0531889,   0.00768751,   0.00157374,    0.0702743,   0.00169210,  0.000419461,    0.0334131,   0.00203408,  0.000224214,    0.0132707
88694,      17.2041,G3V,      2.92575,4,      1.64878,     0.573432,     0.331177,    0.0117221,   0.00788798,   0.00307337,  3.45246e-05,    0.0162425,    0.0154881,    0.0232504,   0.00764044,  0.000887119,    0.0434323,   0.00111999,  0.000131580,    0.0226519,   0.00105065,  2.31582e-05,    0.0125372
77257,      11.8186,G0Vvar,     0.932831,4,      2.43839,     0.482530,    0.0636271,   0.00976345,    0.0237604,    0.0191445,   0.00167261,   0.00744142,   0.00331028,    0.0323915,   0.00437408,  3.14140e-05,    0.0295330,  0.000675796,      0.00000,    0.0190212,  0.000476693,      0.00000,    0.0148669
16852,      13.9626,F9V,     0.361049,4,      3.64330,     0.438632,    0.0550953,   0.00887149,    0.0376371,    0.0100989,  3.56901e-05,    0.0106568,   0.00352175,    0.0191296,   0.00542766,  0.000297146,    0.0268928,  0.000571090,  5.27613e-05,    0.0150632,  0.000462547,  6.98213e-05,    0.0138875
50954,      16.1427,F2IV,    0.0862800,5,      6.38611,     0.310152,    0.0385754,   0.00627057,    0.0206744,   0.00345514,      0.00000,   0.00439726,   0.00351660,    0.0107625,   0.00151573,  3.55532e-05,    0.0280647,  0.000152228,  3.98727e-06,    0.0159113,  9.87635e-05,  4.75746e-06,    0.0128929
69972,      11.8408,K3V,      1.78797,5,     0.845911,     0.518487,     0.186465,    0.0104495,   0.00760642,   0.00793320,  0.000430773,   0.00814587,   0.00194588,    0.0131768,   0.00390355,  9.23017e-06,    0.0118325,  0.000593166,      0.00000,   0.00757490,  0.000720697,      0.00000,   0.00461502
34834,      20.8582,F0IV,      2.12029,4,      3.81165,     0.626307,     0.329513,    0.0125820,    0.0240999,   0.00275991,      0.00000,    0.0155656,    0.0118583,    0.0140799,   0.00503733,  0.000219279,    0.0393567,  0.000649890,  1.35567e-05,    0.0177580,  0.000420819,      0.00000,    0.0148874
51459,      12.9141,F8V,     0.787925,4,      2.24322,     0.455622,    0.0845897,   0.00909462,    0.0248829,    0.0158769,   0.00104528,   0.00924829,   0.00180403,    0.0296332,   0.00505148,  8.99941e-05,    0.0277437,  0.000509698,  2.15312e-05,    0.0161414,  0.000578578,  1.15791e-05,    0.0137535
94761,      5.91160,M3.5V,      7.28031,4,     0.152814,     0.553136,     0.174105,    0.0109315,  9.19355e-05,   0.00556740,  0.000648933,   0.00806449,    0.0161162,    0.0357620,   0.00543835,   0.00489446,    0.0341314,  0.000828140,   0.00128095,    0.0147569,   0.00101845,   0.00103580,   0.00827054
109176,      11.7975,F5V,     0.963083,5,      4.83612,     0.304270,    0.0278808,   0.00600203,    0.0205470,   0.00662841,      0.00000,   0.00454218,   0.00174709,    0.0150320,   0.00268664,  9.23017e-06,    0.0288544,  0.000266395,  1.59491e-06,    0.0164110,  0.000186861,      0.00000,    0.0127632
7513,      13.4100,F8V,      2.21254,4,      3.18896,     0.431488,    0.0636100,   0.00848816,    0.0414329,   0.00731099,      0.00000,    0.0128121,   0.00498993,   0.00964804,   0.00549261,  0.000248050,    0.0138178,  0.000570099,  4.99131e-05,   0.00868528,  0.000411919,  6.52641e-05,    0.0100042
25110,      20.9654,F6V,     0.874780,4,      3.14534,     0.543172,     0.266482,    0.0106782,    0.0131807,   0.00312181,      0.00000,    0.0100086,   0.00832108,    0.0145253,   0.00430101,  0.000133038,    0.0358508,  0.000499088,  1.59491e-06,    0.0181314,  0.000602933,      0.00000,    0.0124492
37606,      22.4734,G5IV,     0.841337,3,      2.45596,     0.868016,     0.314208,    0.0169966,    0.0372016,   0.00373120,      0.00000,    0.0380226,    0.0174643,    0.0148959,    0.0157296,   0.00225639,    0.0413422,   0.00218256,  0.000377615,    0.0163389,   0.00181627,  0.000291583,    0.0138214
56997,      9.57942,G8Vvar,      1.82375,4,     0.965413,     0.351896,    0.0377623,   0.00685496,    0.0276326,    0.0138138,   0.00525224,   0.00802127,   0.00115783,    0.0231190,   0.00517250,  6.92262e-05,    0.0180333,  0.000869686,      0.00000,    0.0128078,  0.000695974,      0.00000,    0.0114648
3583,      14.9939,G5IV,      6.06370,4,      2.44959,     0.619029,     0.303968,    0.0120062,    0.0105579,   0.00387019,  4.75466e-05,    0.0184356,   0.00975905,    0.0258351,   0.00798884,   0.00209819,    0.0411335,   0.00136122,  0.000502445,    0.0229064,   0.00110361,  0.000394562,    0.0146777
103096,      7.04056,M2V,      4.33093,5,     0.245544,     0.591365,     0.159321,    0.0114475,   0.00585168,    0.0126631,  0.000582496,    0.0103699,   0.00526440,    0.0349435,   0.00489138,  0.000233859,    0.0319115,   0.00108246,  7.17708e-06,    0.0120033,   0.00117264,      0.00000,   0.00734818
82860,      15.0841,F6Vvar,      6.61753,4,      2.34671,     0.612943,     0.274892,    0.0117889,    0.0165375,   0.00533295,  3.85839e-06,    0.0118268,   0.00890682,    0.0244907,   0.00565491,  0.000221191,    0.0350504,  0.000673830,  3.11007e-05,    0.0184122,  0.000789839,      0.00000,    0.0155018
86400,      10.0868,K3V,      1.14254,5,     0.886771,     0.423982,    0.0718926,   0.00813231,    0.0157615,    0.0126346,   0.00637840,   0.00653385,   0.00114774,    0.0362407,   0.00277898,      0.00000,    0.0294847,  0.000623722,      0.00000,    0.0135899,  0.000421508,      0.00000,    0.0107640
62207,      17.5652,G0V,      1.20280,5,      1.97610,     0.546516,     0.300016,    0.0103966,    0.0124577,   0.00729788,  3.41829e-05,   0.00967054,   0.00750320,    0.0201838,   0.00243718,  8.53790e-05,    0.0266409,  0.000322208,      0.00000,    0.0116937,  0.000227797,      0.00000,   0.00602425
86796,      15.6051,G5V,      1.91554,4,      2.13489,     0.438722,     0.111020,   0.00834030,    0.0148930,   0.00351691,  5.88807e-06,    0.0120561,   0.00652422,    0.0163546,   0.00549184,  0.000256137,    0.0292217,  0.000656498,  4.14676e-05,    0.0156124,  0.000649264,  2.10529e-06,    0.0112629
12843,      14.1353,F5/F6V,      4.46484,4,      2.72754,     0.534667,     0.142327,    0.0101550,    0.0220761,   0.00638991,  2.55016e-05,   0.00977100,   0.00812123,    0.0263101,   0.00459457,  0.000111450,    0.0374088,  0.000562833,  5.58218e-06,    0.0192511,  0.000473864,      0.00000,    0.0151053
48331,      11.2847,K5V,      2.41223,4,     0.457082,     0.419736,     0.168403,   0.00792603,  0.000350041,  0.000464222,  0.000421368,    0.0114411,    0.0122837,    0.0103885,   0.00863047,   0.00208320,    0.0131878,   0.00184522,  0.000181022,   0.00692782,   0.00203832,  4.52638e-05,   0.00345590
12777,      11.1488,F7V,      2.17284,4,      3.41922,     0.409882,    0.0536485,   0.00770481,    0.0339637,    0.0100496,  0.000720796,   0.00935094,   0.00224312,    0.0265243,   0.00401775,  0.000120436,    0.0332466,  0.000543318,  7.97454e-06,    0.0216762,  0.000372971,  7.36853e-06,    0.0150177
3093,      11.1372,K0V,      4.45846,4,     0.784656,     0.644571,     0.197742,    0.0121074,    0.0343900,    0.0127540,   0.00309636,    0.0152704,   0.00370097,    0.0194406,   0.00649435,  0.000271084,    0.0140144,   0.00103972,  6.45937e-05,   0.00803929,  0.000954093,  6.31588e-06,   0.00853675
41926,      12.1818,K0V,      5.84417,5,      1.11421,     0.584148,     0.291393,    0.0109484,    0.0114665,    0.0126273,  0.000194005,    0.0113350,   0.00560569,    0.0378204,   0.00419038,  2.30754e-05,    0.0291097,  0.000708568,      0.00000,    0.0127419,  0.000505963,      0.00000,   0.00979383
10798,      12.8344,G8V,      9.16315,4,      1.32839,     0.620156,     0.308886,    0.0115419,   0.00934658,   0.00437528,  0.000170252,    0.0245522,    0.0140345,    0.0281768,   0.00816920,   0.00444604,    0.0289609,   0.00133553,  0.000841613,    0.0139011,   0.00128823,  0.000819454,   0.00995697
45333,      19.6589,F9V,      2.01705,4,      2.11289,     0.749414,     0.376547,    0.0138971,    0.0242005,   0.00510032,  6.22969e-07,    0.0165555,    0.0121698,    0.0147651,   0.00679637,  0.000174671,    0.0253366,  0.000866335,  1.59491e-06,    0.0105840,  0.000793368,      0.00000,   0.00893641
910,      17.9898,F5V,      1.97908,4,      2.89353,     0.614105,     0.246427,    0.0113828,    0.0166718,   0.00539778,  5.02395e-07,   0.00935865,   0.00804126,    0.0193473,   0.00416709,  7.30583e-05,    0.0359611,  0.000472138,      0.00000,    0.0176112,  0.000554780,      0.00000,    0.0138151
10138,      10.7870,K0V,      1.88376,5,      1.41771,     0.704035,     0.187385,    0.0129919,    0.0188586,   0.00803157,  0.000194547,   0.00770081,   0.00697906,    0.0172144,   0.00328740,  1.42402e-05,    0.0339259,  0.000464994,  5.86476e-06,    0.0202268,  0.000544189,  2.19170e-06,    0.0157449
43726,      16.8501,G3V,     0.476893,5,      1.93025,     0.515701,     0.243456,   0.00950835,    0.0124745,   0.00757732,  4.31657e-05,   0.00778036,   0.00378957,    0.0142500,   0.00294457,  1.15377e-05,    0.0181798,  0.000458362,      0.00000,   0.00861563,  0.000314883,      0.00000,   0.00505202
